date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:11	25280/25280	---M--	200	added ('OK')	application/octet-stream	etag:%22c1b5786cb029d81:0%22	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.ttf?f2bix4	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise21e04.ttf	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.css)
23:59:12	7386/7386	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2007:59:10%20GMT	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.woff?f2bix4	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.451e04.delayed	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.css)
23:59:14	72845/72845	---M--	200	added ('OK')	image/svg+xml	etag:%22e8e9dc6ab029d81:0%22	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.svg?f2bix4	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise21e04.svg	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons2/mobirise2.css)
23:59:15	51628/51628	---M--	200	added ('OK')	application/octet-stream	etag:%229029d260b029d81:0%22	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.eot?spat4u	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons0e1c.eot	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:59:16	51464/51464	---M--	200	added ('OK')	application/octet-stream	etag:%2255a17964b029d81:0%22	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.ttf?spat4u	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons0e1c.ttf	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:59:17	7394/7394	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2007:59:15%20GMT	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.woff?spat4u	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.490e1c.delayed	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:59:19	206219/206219	---M--	200	added ('OK')	image/svg+xml	etag:%227cd5dd62b029d81:0%22	https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.svg?spat4u	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons0e1c.svg	(from https://www.fintraksoftware.com/assets/web/assets/mobirise-icons/mobirise-icons.css)
23:59:21	116416/116416	---M--	200	added ('OK')	application/octet-stream	etag:%22969ade70b029d81:0%22	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.eot	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicon.eot	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:22	116416/116416	---M--	200	added ('OK')	application/octet-stream	etag:%22969ade70b029d81:0%22	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.eot?	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicond41d.eot	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:23	7351/7351	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2007:59:21%20GMT	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.woff2	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicon.4d.delayed	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:26	116252/116252	---M--	200	added ('OK')	application/octet-stream	etag:%22424cb374b029d81:0%22	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.ttf	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicon.ttf	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:26	7349/7349	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Mar%202022%2007:59:24%20GMT	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.woff	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicon.4f.delayed	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:29	322578/322578	---M--	200	added ('OK')	image/svg+xml	etag:%22dfa7ec72b029d81:0%22	https://www.fintraksoftware.com/assets/socicon/fonts/socicon.svg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/socicon/fonts/socicon.svg	(from https://www.fintraksoftware.com/assets/socicon/css/styles.css)
23:59:30	213671/213671	---M--	200	added ('OK')	image/jpeg	etag:%229bb470edaf29d81:0%22	https://www.fintraksoftware.com/assets/images/background4.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/background4.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:31	213671/213671	---M--	200	added ('OK')	image/jpeg	etag:%2212a8defaf29d81:0%22	https://www.fintraksoftware.com/assets/images/background4-1.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/background4-1.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:32	183519/183519	---M--	200	added ('OK')	image/jpeg	etag:%22ff867ef1af29d81:0%22	https://www.fintraksoftware.com/assets/images/background21.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/background21.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:34	1660997/1660997	---M--	200	added ('OK')	image/jpeg	etag:%22f7b812f7af29d81:0%22	https://www.fintraksoftware.com/assets/images/shutterstock-77661016-min-2000x1333.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/shutterstock-77661016-min-2000x1333.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:36	2038400/2038400	---M--	200	added ('OK')	image/jpeg	etag:%224fbf5afcaf29d81:0%22	https://www.fintraksoftware.com/assets/images/shutterstock-197473244-min-2000x1333.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/shutterstock-197473244-min-2000x1333.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:36	65955/65955	---M--	200	added ('OK')	image/png	etag:%2227ba10feaf29d81:0%22	https://www.fintraksoftware.com/assets/images/awrad-png-2000x276.png	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/awrad-png-2000x276.png	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:38	878752/878752	---M--	200	added ('OK')	image/jpeg	etag:%228a59c282b029d81:0%22	https://www.fintraksoftware.com/assets/images/all-bong-98724-min-2-1200x600.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/all-bong-98724-min-2-1200x600.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:40	1757239/1757239	---M--	200	added ('OK')	image/jpeg	etag:%225b57f289b029d81:0%22	https://www.fintraksoftware.com/assets/images/credit-2000x1019.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/credit-2000x1019.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:41	1704601/1704601	---M--	200	added ('OK')	image/jpeg	etag:%227a77ad92b029d81:0%22	https://www.fintraksoftware.com/assets/images/fabian-grohs-423591-min-2000x1407.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/fabian-grohs-423591-min-2000x1407.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:42	2083546/2083546	---M--	200	added ('OK')	image/jpeg	etag:%229482eb9bb029d81:0%22	https://www.fintraksoftware.com/assets/images/helloquence-61189-min-2000x1335.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/helloquence-61189-min-2000x1335.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:43	1245323/1245323	---M--	200	added ('OK')	image/jpeg	etag:%22d17df6a3b029d81:0%22	https://www.fintraksoftware.com/assets/images/lukas-blazek-367945-min-2000x1325.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/lukas-blazek-367945-min-2000x1325.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:45	2337905/2337905	---M--	200	added ('OK')	image/jpeg	etag:%229c95c3abb029d81:0%22	https://www.fintraksoftware.com/assets/images/shutterstock-225111760-min-2000x1343.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/shutterstock-225111760-min-2000x1343.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:46	1840422/1840422	---M--	200	added ('OK')	image/jpeg	etag:%2286b627b5b029d81:0%22	https://www.fintraksoftware.com/assets/images/budget-2000x1335.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/budget-2000x1335.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:48	1947085/1947085	---M--	200	added ('OK')	image/jpeg	etag:%22ece4c3bdb029d81:0%22	https://www.fintraksoftware.com/assets/images/shutterstock-178724309-min-2000x1333.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/shutterstock-178724309-min-2000x1333.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:49	1570539/1570539	---M--	200	added ('OK')	image/jpeg	etag:%2276daf827b029d81:0%22	https://www.fintraksoftware.com/assets/images/rawpixel-com-557123-min-2000x1333.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/rawpixel-com-557123-min-2000x1333.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:51	3306759/3306759	---M--	200	added ('OK')	image/jpeg	etag:%22852aaecab029d81:0%22	https://www.fintraksoftware.com/assets/images/rawpixel-com-558596-min-2000x1444.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/rawpixel-com-558596-min-2000x1444.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:51	100770/100770	---M--	200	added ('OK')	image/jpeg	etag:%229358e830b029d81:0%22	https://www.fintraksoftware.com/assets/images/ifrs-br-1284x244.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/ifrs-br-1284x244.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:52	70991/70991	---M--	200	added ('OK')	image/jpeg	etag:%22ca566c32b029d81:0%22	https://www.fintraksoftware.com/assets/images/buget-br-1284x244.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/buget-br-1284x244.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:54	129923/129923	---M--	200	added ('OK')	image/jpeg	etag:%225eb6f233b029d81:0%22	https://www.fintraksoftware.com/assets/images/mis-br-1284x244.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/mis-br-1284x244.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:55	49383/49383	---M--	200	added ('OK')	image/jpeg	etag:%22dcc25735b029d81:0%22	https://www.fintraksoftware.com/assets/images/score-card-br-1284x244.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/score-card-br-1284x244.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:56	102204/102204	---M--	200	added ('OK')	image/jpeg	etag:%22e4a7e736b029d81:0%22	https://www.fintraksoftware.com/assets/images/erms-br-1284x244.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/erms-br-1284x244.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:57	21557/21557	---M--	200	added ('OK')	image/jpeg	etag:%227aa93938b029d81:0%22	https://www.fintraksoftware.com/assets/images/bar-log-2000x155.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/bar-log-2000x155.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
23:59:59	125648/125648	---M--	200	added ('OK')	image/jpeg	etag:%2281bde339b029d81:0%22	https://www.fintraksoftware.com/assets/images/0922d233-54be-4a46-b37d-01a66e033504-1080x606.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/0922d233-54be-4a46-b37d-01a66e033504-1080x606.jpg	(from https://www.fintraksoftware.com/assets/mobirise/css/mbr-additional.css)
00:00:02	53064/53064	---M--	200	added ('OK')	image/jpeg	etag:%22f05ffcdfaf29d81:0%22	https://www.fintraksoftware.com/assets/images/f0563623-4274-4580-90a5-deef0903d048-632x474.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/f0563623-4274-4580-90a5-deef0903d048-632x474.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:04	135296/135296	---M--	200	added ('OK')	image/jpeg	etag:%226cca95e1af29d81:0%22	https://www.fintraksoftware.com/assets/images/award-1332x743.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/award-1332x743.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:05	80848/80848	---M--	200	added ('OK')	image/png	etag:%2274af25e3af29d81:0%22	https://www.fintraksoftware.com/assets/images/fintrak-pi360-640x360.png	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/fintrak-pi360-640x360.png	(from https://www.fintraksoftware.com/page14.html)
00:00:06	69261/69261	---M--	200	added ('OK')	image/jpeg	etag:%22aadcc3e4af29d81:0%22	https://www.fintraksoftware.com/assets/images/cloud-6-676x466.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/cloud-6-676x466.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:08	183519/183519	---M--	200	added ('OK')	image/jpeg	etag:%22cb0a4e6af29d81:0%22	https://www.fintraksoftware.com/assets/images/background2.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/background2.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:08	33545580/33545580	---M--	200	added ('OK')	application/pdf	etag:%225151730b429d81:0%22	https://www.fintraksoftware.com/assets/files/profile-007update.pdf	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/files/profile-007update.pdf	(from https://www.fintraksoftware.com/About.html)
00:00:09	220165/220165	---M--	200	added ('OK')	image/jpeg	etag:%222b45b6deaf29d81:0%22	https://www.fintraksoftware.com/assets/images/background3.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/background3.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:10	48126/48126	---M--	200	added ('OK')	image/jpeg	etag:%22fc9f47e8af29d81:0%22	https://www.fintraksoftware.com/assets/images/pexels-pixabay-53621-676x398.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/pexels-pixabay-53621-676x398.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:12	60717/60717	---M--	200	added ('OK')	image/jpeg	etag:%22ef29ce9af29d81:0%22	https://www.fintraksoftware.com/assets/images/ofis-pipu-676x451.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/ofis-pipu-676x451.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:13	51318/51318	---M--	200	added ('OK')	image/jpeg	etag:%2281c056ebaf29d81:0%22	https://www.fintraksoftware.com/assets/images/grow-676x527.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/grow-676x527.jpg	(from https://www.fintraksoftware.com/page14.html)
00:00:14	213671/213671	---M--	200	added ('OK')	image/jpeg	etag:%22771cf17fb029d81:0%22	https://www.fintraksoftware.com/assets/images/finance-meta.jpg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/finance-meta.jpg	(from https://www.fintraksoftware.com/finance.html)
00:00:15	32580/32580	---M--	200	added ('OK')	image/jpeg	etag:%224578fdbaf29d81:0%22	https://www.fintraksoftware.com/assets/images/businessman-using-tablet-analyzing-sales-data-economic-growth-graph-chart-34200-308-626x272.jpeg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/businessman-using-tablet-analyzing-sales-data-economic-growth-graph-chart-34200-308-626x272.jpg	(from https://www.fintraksoftware.com/finance.html)
00:00:17	60667/60667	---M--	200	added ('OK')	image/jpeg	etag:%22edeeadcaf29d81:0%22	https://www.fintraksoftware.com/assets/images/close-up-hand-business-man-busy-office-desk-notebook-documents-working-1150-15424-626x417.jpeg	C:/Users/USER/Fintrak/Fintrak/www.fintraksoftware.com/assets/images/close-up-hand-business-man-busy-office-desk-notebook-documents-working-1150-15424-626x417.jpg	(from https://www.fintraksoftware.com/finance.html)
